ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;Classe_Voto_Laurea;Genere;LAU
2020;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;66-90;M;177
2020;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;66-90;F;112
2020;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;106-110;M;107
2020;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;106-110;F;222
2020;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;101-105;F;234
2020;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;110 e lode;F;228
2020;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;101-105;M;144
2020;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;110 e lode;F;131
2020;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;voto non previsto;M;1
2020;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;91-100;M;825
2020;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;91-100;F;1188
2020;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;66-90;M;1014
2020;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;110 e lode;M;42
2020;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;106-110;M;73
2020;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;106-110;F;231
2020;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;101-105;M;177
2020;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;101-105;F;439
2020;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;66-90;F;722
2020;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;106-110;M;909
2020;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;91-100;F;1915
2020;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;66-90;M;487
2020;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;66-90;F;595
2020;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;91-100;M;1272
2020;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;106-110;F;1516
2020;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;101-105;M;843
2020;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;101-105;F;1364
2020;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;110 e lode;M;1114
2020;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;110 e lode;F;1689
2020;01502;Milano - Politecnico;Lombardia;NORD-OVEST;110 e lode;F;651
2020;01502;Milano - Politecnico;Lombardia;NORD-OVEST;91-100;F;1001
2020;01502;Milano - Politecnico;Lombardia;NORD-OVEST;66-90;M;1685
2020;01502;Milano - Politecnico;Lombardia;NORD-OVEST;110 e lode;M;840
2020;01502;Milano - Politecnico;Lombardia;NORD-OVEST;106-110;M;1623
2020;01502;Milano - Politecnico;Lombardia;NORD-OVEST;106-110;F;1468
2020;01502;Milano - Politecnico;Lombardia;NORD-OVEST;101-105;M;1327
2020;01502;Milano - Politecnico;Lombardia;NORD-OVEST;101-105;F;909
2020;01502;Milano - Politecnico;Lombardia;NORD-OVEST;91-100;M;2304
2020;01502;Milano - Politecnico;Lombardia;NORD-OVEST;66-90;F;444
2020;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;110 e lode;M;596
2020;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;91-100;F;477
2020;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;91-100;M;639
2020;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;66-90;M;299
2020;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;66-90;F;152
2020;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;106-110;M;659
2020;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;106-110;F;579
2020;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;101-105;F;446
2020;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;110 e lode;F;403
2020;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;101-105;M;528
2020;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;110 e lode;M;1009
2020;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;voto non previsto;M;3
2020;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;voto non previsto;F;9
2020;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;91-100;M;867
2020;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;91-100;F;1223
2020;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;66-90;F;290
2020;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;110 e lode;F;2823
2020;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;106-110;M;762
2020;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;106-110;F;1891
2020;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;101-105;M;738
2020;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;101-105;F;1310
2020;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;66-90;M;363
2020;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;106-110;M;83
2020;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;66-90;F;136
2020;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;91-100;M;161
2020;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;91-100;F;404
2020;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;66-90;M;83
2020;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;110 e lode;F;195
2020;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;101-105;F;259
2020;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;106-110;F;280
2020;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;101-105;M;90
2020;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;110 e lode;M;54
2020;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;110 e lode;F;186
2020;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;91-100;M;32
2020;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;91-100;F;65
2020;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;66-90;M;1
2020;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;110 e lode;M;110
2020;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;106-110;M;48
2020;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;106-110;F;127
2020;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;101-105;M;38
2020;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;101-105;F;68
2020;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;66-90;F;5
2020;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;66-90;F;299
2020;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;106-110;M;522
2020;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;voto non previsto;F;2
2020;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;91-100;M;802
2020;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;91-100;F;1308
2020;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;66-90;M;319
2020;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;110 e lode;F;1059
2020;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;101-105;F;997
2020;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;106-110;F;1061
2020;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;101-105;M;526
2020;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;110 e lode;M;608
2020;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;106-110;M;20
2020;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;91-100;M;18
2020;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;91-100;F;24
2020;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;66-90;M;1
2020;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;110 e lode;F;42
2020;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;106-110;F;31
2020;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;101-105;M;5
2020;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;101-105;F;21
2020;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;110 e lode;M;20
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;110 e lode;M;205
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;110 e lode;F;375
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;91-100;M;421
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;91-100;F;808
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;66-90;M;379
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;106-110;M;221
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;106-110;F;467
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;101-105;M;212
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;101-105;F;516
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;66-90;F;389
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;110 e lode;F;250
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;91-100;M;423
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;91-100;F;305
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;66-90;M;320
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;110 e lode;M;212
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;106-110;M;166
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;106-110;F;212
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;101-105;M;219
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;101-105;F;218
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;66-90;F;166
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;66-90;M;291
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;66-90;F;223
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;voto non previsto;M;2
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;voto non previsto;F;4
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;91-100;M;545
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;101-105;F;470
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;110 e lode;F;769
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;91-100;F;668
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;106-110;M;402
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;106-110;F;615
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;101-105;M;298
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;110 e lode;M;440
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;106-110;M;43
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;91-100;M;75
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;91-100;F;190
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;66-90;M;42
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;66-90;F;40
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;110 e lode;F;69
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;106-110;F;139
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;101-105;M;46
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;101-105;F;145
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;110 e lode;M;42
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;106-110;F;536
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;91-100;M;531
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;91-100;F;523
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;66-90;M;202
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;66-90;F;120
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;106-110;M;407
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;101-105;M;368
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;101-105;F;388
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;110 e lode;M;349
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;110 e lode;F;440
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;106-110;M;277
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;91-100;M;504
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;91-100;F;1007
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;66-90;M;295
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;66-90;F;363
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;110 e lode;F;789
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;106-110;F;663
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;101-105;M;305
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;101-105;F;651
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;110 e lode;M;355
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;110 e lode;M;438
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;91-100;F;887
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;91-100;M;482
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;66-90;F;255
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;106-110;M;337
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;106-110;F;791
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;101-105;M;309
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;101-105;F;631
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;66-90;M;248
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;110 e lode;F;1005
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;110 e lode;F;146
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;91-100;M;115
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;91-100;F;96
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;66-90;M;12
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;110 e lode;M;119
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;106-110;M;174
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;106-110;F;217
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;101-105;M;103
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;101-105;F;162
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;66-90;F;8
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;110 e lode;M;1205
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;voto non previsto;F;10
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;91-100;M;1625
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;91-100;F;1698
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;voto non previsto;M;2
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;66-90;F;541
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;106-110;M;1249
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;106-110;F;1768
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;101-105;M;978
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;101-105;F;1374
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;110 e lode;F;2120
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;66-90;M;986
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;110 e lode;F;407
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;voto non previsto;M;6
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;voto non previsto;F;5
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;91-100;M;402
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;91-100;F;431
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;66-90;M;233
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;110 e lode;M;250
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;106-110;M;250
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;106-110;F;370
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;101-105;M;251
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;101-105;F;320
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;66-90;F;162
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;66-90;F;111
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;91-100;F;403
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;91-100;M;332
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;voto non previsto;M;2
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;66-90;M;145
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;110 e lode;F;461
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;106-110;M;250
